UF;Tipo Crime;Ano;Mês;Sexo da Vítima;Vítimas
RJ;Homicídio doloso;2015;julho;Masculino;264
RJ;Homicídio doloso;2015;julho;Sexo NI;12
RJ;Homicídio doloso;2015;agosto;Feminino;21
RJ;Homicídio doloso;2015;agosto;Masculino;307
RJ;Homicídio doloso;2015;agosto;Sexo NI;8
RJ;Homicídio doloso;2015;setembro;Feminino;35
RJ;Homicídio doloso;2015;setembro;Masculino;304
RJ;Homicídio doloso;2015;setembro;Sexo NI;12
RJ;Homicídio doloso;2015;outubro;Feminino;38
RJ;Homicídio doloso;2015;outubro;Masculino;326
RJ;Homicídio doloso;2015;outubro;Sexo NI;16
RJ;Homicídio doloso;2015;novembro;Feminino;25
RJ;Homicídio doloso;2015;novembro;Masculino;311
RJ;Homicídio doloso;2015;novembro;Sexo NI;4
RJ;Homicídio doloso;2015;dezembro;Feminino;28
RJ;Homicídio doloso;2015;dezembro;Masculino;340
RJ;Homicídio doloso;2015;dezembro;Sexo NI;14
RJ;Lesão corporal seguida de morte;2015;janeiro;Feminino;0
RJ;Lesão corporal seguida de morte;2015;janeiro;Masculino;1
RJ;Lesão corporal seguida de morte;2015;janeiro;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;fevereiro;Feminino;1
RJ;Lesão corporal seguida de morte;2015;fevereiro;Masculino;7
RJ;Lesão corporal seguida de morte;2015;fevereiro;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;março;Feminino;1
RJ;Lesão corporal seguida de morte;2015;março;Masculino;0
RJ;Lesão corporal seguida de morte;2015;março;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;abril;Feminino;2
RJ;Lesão corporal seguida de morte;2015;abril;Masculino;2
RJ;Lesão corporal seguida de morte;2015;abril;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;maio;Feminino;0
RJ;Lesão corporal seguida de morte;2015;maio;Masculino;2
RJ;Lesão corporal seguida de morte;2015;maio;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;junho;Feminino;0
RJ;Lesão corporal seguida de morte;2015;junho;Masculino;2
RJ;Lesão corporal seguida de morte;2015;junho;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;julho;Feminino;0
RJ;Lesão corporal seguida de morte;2015;julho;Masculino;2
RJ;Lesão corporal seguida de morte;2015;julho;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;agosto;Feminino;0
RJ;Lesão corporal seguida de morte;2015;agosto;Masculino;2
RJ;Lesão corporal seguida de morte;2015;agosto;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;setembro;Feminino;0
RJ;Lesão corporal seguida de morte;2015;setembro;Masculino;0
RJ;Lesão corporal seguida de morte;2015;setembro;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;outubro;Feminino;0
RJ;Lesão corporal seguida de morte;2015;outubro;Masculino;2
RJ;Lesão corporal seguida de morte;2015;outubro;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;novembro;Feminino;2
RJ;Lesão corporal seguida de morte;2015;novembro;Masculino;3
RJ;Lesão corporal seguida de morte;2015;novembro;Sexo NI;0
RJ;Lesão corporal seguida de morte;2015;dezembro;Feminino;1
RJ;Lesão corporal seguida de morte;2015;dezembro;Masculino;2
RJ;Lesão corporal seguida de morte;2015;dezembro;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;janeiro;Feminino;2
RJ;Roubo seguido de morte (latrocínio);2015;janeiro;Masculino;9
RJ;Roubo seguido de morte (latrocínio);2015;janeiro;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;fevereiro;Feminino;0
RJ;Roubo seguido de morte (latrocínio);2015;fevereiro;Masculino;10
RJ;Roubo seguido de morte (latrocínio);2015;fevereiro;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;março;Feminino;3
RJ;Roubo seguido de morte (latrocínio);2015;março;Masculino;12
RJ;Roubo seguido de morte (latrocínio);2015;março;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;abril;Feminino;2
RJ;Roubo seguido de morte (latrocínio);2015;abril;Masculino;19
RJ;Roubo seguido de morte (latrocínio);2015;abril;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;maio;Feminino;1
RJ;Roubo seguido de morte (latrocínio);2015;maio;Masculino;7
RJ;Roubo seguido de morte (latrocínio);2015;maio;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;junho;Feminino;0
RJ;Roubo seguido de morte (latrocínio);2015;junho;Masculino;16
RJ;Roubo seguido de morte (latrocínio);2015;junho;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;julho;Feminino;1
RJ;Roubo seguido de morte (latrocínio);2015;julho;Masculino;8
RJ;Roubo seguido de morte (latrocínio);2015;julho;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;agosto;Feminino;1
RJ;Roubo seguido de morte (latrocínio);2015;agosto;Masculino;10
RJ;Roubo seguido de morte (latrocínio);2015;agosto;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;setembro;Feminino;1
RJ;Roubo seguido de morte (latrocínio);2015;setembro;Masculino;5
RJ;Roubo seguido de morte (latrocínio);2015;setembro;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;outubro;Feminino;0
RJ;Roubo seguido de morte (latrocínio);2015;outubro;Masculino;10
RJ;Roubo seguido de morte (latrocínio);2015;outubro;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;novembro;Feminino;1
RJ;Roubo seguido de morte (latrocínio);2015;novembro;Masculino;4
RJ;Roubo seguido de morte (latrocínio);2015;novembro;Sexo NI;0
RJ;Roubo seguido de morte (latrocínio);2015;dezembro;Feminino;1
RJ;Roubo seguido de morte (latrocínio);2015;dezembro;Masculino;10
RJ;Roubo seguido de morte (latrocínio);2015;dezembro;Sexo NI;0
RN;Homicídio doloso;2015;janeiro;Feminino;5
RN;Homicídio doloso;2015;janeiro;Masculino;127
RN;Homicídio doloso;2015;janeiro;Sexo NI;0
RN;Homicídio doloso;2015;fevereiro;Feminino;9
RN;Homicídio doloso;2015;fevereiro;Masculino;85
RN;Homicídio doloso;2015;fevereiro;Sexo NI;0
RN;Homicídio doloso;2015;março;Feminino;4
RN;Homicídio doloso;2015;março;Masculino;124
RN;Homicídio doloso;2015;março;Sexo NI;0
RN;Homicídio doloso;2015;abril;Feminino;6
RN;Homicídio doloso;2015;abril;Masculino;105
RN;Homicídio doloso;2015;abril;Sexo NI;0
RN;Homicídio doloso;2015;maio;Feminino;7
RN;Homicídio doloso;2015;maio;Masculino;112
RN;Homicídio doloso;2015;maio;Sexo NI;0
RN;Homicídio doloso;2015;junho;Feminino;7
RN;Homicídio doloso;2015;junho;Masculino;92
RN;Homicídio doloso;2015;junho;Sexo NI;0
RN;Homicídio doloso;2015;julho;Feminino;17
RN;Homicídio doloso;2015;julho;Masculino;110
RN;Homicídio doloso;2015;julho;Sexo NI;0
RN;Homicídio doloso;2015;agosto;Feminino;11
RN;Homicídio doloso;2015;agosto;Masculino;99
RN;Homicídio doloso;2015;agosto;Sexo NI;0
RN;Homicídio doloso;2015;setembro;Feminino;5
RN;Homicídio doloso;2015;setembro;Masculino;109
RN;Homicídio doloso;2015;setembro;Sexo NI;0
RN;Homicídio doloso;2015;outubro;Feminino;10
RN;Homicídio doloso;2015;outubro;Masculino;108
RN;Homicídio doloso;2015;outubro;Sexo NI;0
RN;Homicídio doloso;2015;novembro;Feminino;10
RN;Homicídio doloso;2015;novembro;Masculino;117
RN;Homicídio doloso;2015;novembro;Sexo NI;0
RN;Homicídio doloso;2015;dezembro;Feminino;5
RN;Homicídio doloso;2015;dezembro;Masculino;114
RN;Homicídio doloso;2015;dezembro;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;janeiro;Feminino;0
RN;Lesão corporal seguida de morte;2015;janeiro;Masculino;11
RN;Lesão corporal seguida de morte;2015;janeiro;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;fevereiro;Feminino;1
RN;Lesão corporal seguida de morte;2015;fevereiro;Masculino;6
RN;Lesão corporal seguida de morte;2015;fevereiro;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;março;Feminino;2
RN;Lesão corporal seguida de morte;2015;março;Masculino;6
RN;Lesão corporal seguida de morte;2015;março;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;abril;Feminino;0
RN;Lesão corporal seguida de morte;2015;abril;Masculino;2
RN;Lesão corporal seguida de morte;2015;abril;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;maio;Feminino;0
RN;Lesão corporal seguida de morte;2015;maio;Masculino;7
RN;Lesão corporal seguida de morte;2015;maio;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;junho;Feminino;1
RN;Lesão corporal seguida de morte;2015;junho;Masculino;3
RN;Lesão corporal seguida de morte;2015;junho;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;julho;Feminino;1
RN;Lesão corporal seguida de morte;2015;julho;Masculino;10
RN;Lesão corporal seguida de morte;2015;julho;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;agosto;Feminino;0
RN;Lesão corporal seguida de morte;2015;agosto;Masculino;22
RN;Lesão corporal seguida de morte;2015;agosto;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;setembro;Feminino;1
RN;Lesão corporal seguida de morte;2015;setembro;Masculino;5
RN;Lesão corporal seguida de morte;2015;setembro;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;outubro;Feminino;0
RN;Lesão corporal seguida de morte;2015;outubro;Masculino;14
RN;Lesão corporal seguida de morte;2015;outubro;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;novembro;Feminino;0
RN;Lesão corporal seguida de morte;2015;novembro;Masculino;23
RN;Lesão corporal seguida de morte;2015;novembro;Sexo NI;0
RN;Lesão corporal seguida de morte;2015;dezembro;Feminino;3
RN;Lesão corporal seguida de morte;2015;dezembro;Masculino;17
RN;Lesão corporal seguida de morte;2015;dezembro;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;janeiro;Feminino;0
RN;Roubo seguido de morte (latrocínio);2015;janeiro;Masculino;7
RN;Roubo seguido de morte (latrocínio);2015;janeiro;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;fevereiro;Feminino;0
RN;Roubo seguido de morte (latrocínio);2015;fevereiro;Masculino;6
RN;Roubo seguido de morte (latrocínio);2015;fevereiro;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;março;Feminino;0
RN;Roubo seguido de morte (latrocínio);2015;março;Masculino;3
RN;Roubo seguido de morte (latrocínio);2015;março;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;abril;Feminino;0
RN;Roubo seguido de morte (latrocínio);2015;abril;Masculino;1
RN;Roubo seguido de morte (latrocínio);2015;abril;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;maio;Feminino;1
RN;Roubo seguido de morte (latrocínio);2015;maio;Masculino;3
RN;Roubo seguido de morte (latrocínio);2015;maio;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;junho;Feminino;1
RN;Roubo seguido de morte (latrocínio);2015;junho;Masculino;5
RN;Roubo seguido de morte (latrocínio);2015;junho;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;julho;Feminino;1
RN;Roubo seguido de morte (latrocínio);2015;julho;Masculino;2
RN;Roubo seguido de morte (latrocínio);2015;julho;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;agosto;Feminino;0
RN;Roubo seguido de morte (latrocínio);2015;agosto;Masculino;0
RN;Roubo seguido de morte (latrocínio);2015;agosto;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;setembro;Feminino;0
RN;Roubo seguido de morte (latrocínio);2015;setembro;Masculino;3
RN;Roubo seguido de morte (latrocínio);2015;setembro;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;outubro;Feminino;1
RN;Roubo seguido de morte (latrocínio);2015;outubro;Masculino;6
RN;Roubo seguido de morte (latrocínio);2015;outubro;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;novembro;Feminino;0
RN;Roubo seguido de morte (latrocínio);2015;novembro;Masculino;13
RN;Roubo seguido de morte (latrocínio);2015;novembro;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2015;dezembro;Feminino;1
RN;Roubo seguido de morte (latrocínio);2015;dezembro;Masculino;4
RN;Roubo seguido de morte (latrocínio);2015;dezembro;Sexo NI;0
RS;Homicídio doloso;2015;janeiro;Feminino;25
RS;Homicídio doloso;2015;janeiro;Masculino;222
RS;Homicídio doloso;2015;janeiro;Sexo NI;0
RS;Homicídio doloso;2015;fevereiro;Feminino;21
RS;Homicídio doloso;2015;fevereiro;Masculino;202
RS;Homicídio doloso;2015;fevereiro;Sexo NI;0
RS;Homicídio doloso;2015;março;Feminino;27
RS;Homicídio doloso;2015;março;Masculino;231
RS;Homicídio doloso;2015;março;Sexo NI;0
RS;Homicídio doloso;2015;abril;Feminino;15
RS;Homicídio doloso;2015;abril;Masculino;185
RS;Homicídio doloso;2015;abril;Sexo NI;0
RS;Homicídio doloso;2015;maio;Feminino;19
RS;Homicídio doloso;2015;maio;Masculino;193
RS;Homicídio doloso;2015;maio;Sexo NI;0
RS;Homicídio doloso;2015;junho;Feminino;18
RS;Homicídio doloso;2015;junho;Masculino;171
RS;Homicídio doloso;2015;junho;Sexo NI;0
RS;Homicídio doloso;2015;julho;Feminino;23
RS;Homicídio doloso;2015;julho;Masculino;134
RS;Homicídio doloso;2015;julho;Sexo NI;0
RS;Homicídio doloso;2015;agosto;Feminino;28
RS;Homicídio doloso;2015;agosto;Masculino;212
RS;Homicídio doloso;2015;agosto;Sexo NI;0
RS;Homicídio doloso;2015;setembro;Feminino;22
RS;Homicídio doloso;2015;setembro;Masculino;244
RS;Homicídio doloso;2015;setembro;Sexo NI;0
RS;Homicídio doloso;2015;outubro;Feminino;17
RS;Homicídio doloso;2015;outubro;Masculino;189
RS;Homicídio doloso;2015;outubro;Sexo NI;0
RS;Homicídio doloso;2015;novembro;Feminino;20
RS;Homicídio doloso;2015;novembro;Masculino;210
RS;Homicídio doloso;2015;novembro;Sexo NI;0
RS;Homicídio doloso;2015;dezembro;Feminino;26
RS;Homicídio doloso;2015;dezembro;Masculino;211
RS;Homicídio doloso;2015;dezembro;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;janeiro;Feminino;0
RS;Lesão corporal seguida de morte;2015;janeiro;Masculino;1
RS;Lesão corporal seguida de morte;2015;janeiro;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;fevereiro;Feminino;0
RS;Lesão corporal seguida de morte;2015;fevereiro;Masculino;1
RS;Lesão corporal seguida de morte;2015;fevereiro;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;março;Feminino;0
RS;Lesão corporal seguida de morte;2015;março;Masculino;3
RS;Lesão corporal seguida de morte;2015;março;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;abril;Feminino;4
RS;Lesão corporal seguida de morte;2015;abril;Masculino;1
RS;Lesão corporal seguida de morte;2015;abril;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;maio;Feminino;0
RS;Lesão corporal seguida de morte;2015;maio;Masculino;3
RS;Lesão corporal seguida de morte;2015;maio;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;junho;Feminino;0
RS;Lesão corporal seguida de morte;2015;junho;Masculino;2
RS;Lesão corporal seguida de morte;2015;junho;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;julho;Feminino;0
RS;Lesão corporal seguida de morte;2015;julho;Masculino;3
RS;Lesão corporal seguida de morte;2015;julho;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;agosto;Feminino;0
RS;Lesão corporal seguida de morte;2015;agosto;Masculino;1
RS;Lesão corporal seguida de morte;2015;agosto;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;setembro;Feminino;1
RS;Lesão corporal seguida de morte;2015;setembro;Masculino;0
RS;Lesão corporal seguida de morte;2015;setembro;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;outubro;Feminino;1
RS;Lesão corporal seguida de morte;2015;outubro;Masculino;1
RS;Lesão corporal seguida de morte;2015;outubro;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;novembro;Feminino;0
RS;Lesão corporal seguida de morte;2015;novembro;Masculino;0
RS;Lesão corporal seguida de morte;2015;novembro;Sexo NI;0
RS;Lesão corporal seguida de morte;2015;dezembro;Feminino;0
RS;Lesão corporal seguida de morte;2015;dezembro;Masculino;1
RS;Lesão corporal seguida de morte;2015;dezembro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;janeiro;Feminino;0
RS;Roubo seguido de morte (latrocínio);2015;janeiro;Masculino;6
RS;Roubo seguido de morte (latrocínio);2015;janeiro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;fevereiro;Feminino;0
RS;Roubo seguido de morte (latrocínio);2015;fevereiro;Masculino;7
RS;Roubo seguido de morte (latrocínio);2015;fevereiro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;março;Feminino;1
RS;Roubo seguido de morte (latrocínio);2015;março;Masculino;6
RS;Roubo seguido de morte (latrocínio);2015;março;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;abril;Feminino;0
RS;Roubo seguido de morte (latrocínio);2015;abril;Masculino;6
RS;Roubo seguido de morte (latrocínio);2015;abril;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;maio;Feminino;1
RS;Roubo seguido de morte (latrocínio);2015;maio;Masculino;12
RS;Roubo seguido de morte (latrocínio);2015;maio;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;junho;Feminino;2
RS;Roubo seguido de morte (latrocínio);2015;junho;Masculino;12
RS;Roubo seguido de morte (latrocínio);2015;junho;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;julho;Feminino;0
RS;Roubo seguido de morte (latrocínio);2015;julho;Masculino;9
RS;Roubo seguido de morte (latrocínio);2015;julho;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;agosto;Feminino;1
RS;Roubo seguido de morte (latrocínio);2015;agosto;Masculino;14
RS;Roubo seguido de morte (latrocínio);2015;agosto;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;setembro;Feminino;0
RS;Roubo seguido de morte (latrocínio);2015;setembro;Masculino;8
RS;Roubo seguido de morte (latrocínio);2015;setembro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;outubro;Feminino;2
RS;Roubo seguido de morte (latrocínio);2015;outubro;Masculino;6
RS;Roubo seguido de morte (latrocínio);2015;outubro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;novembro;Feminino;3
RS;Roubo seguido de morte (latrocínio);2015;novembro;Masculino;5
RS;Roubo seguido de morte (latrocínio);2015;novembro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2015;dezembro;Feminino;1
RS;Roubo seguido de morte (latrocínio);2015;dezembro;Masculino;7
RS;Roubo seguido de morte (latrocínio);2015;dezembro;Sexo NI;0
RO;Homicídio doloso;2015;janeiro;Feminino;5
RO;Homicídio doloso;2015;janeiro;Masculino;30
RO;Homicídio doloso;2015;janeiro;Sexo NI;0
RO;Homicídio doloso;2015;fevereiro;Feminino;5
RO;Homicídio doloso;2015;fevereiro;Masculino;35
RO;Homicídio doloso;2015;fevereiro;Sexo NI;0
RO;Homicídio doloso;2015;março;Feminino;3
RO;Homicídio doloso;2015;março;Masculino;39
RO;Homicídio doloso;2015;março;Sexo NI;0
RO;Homicídio doloso;2015;abril;Feminino;3
RO;Homicídio doloso;2015;abril;Masculino;45
RO;Homicídio doloso;2015;abril;Sexo NI;0
RO;Homicídio doloso;2015;maio;Feminino;9
RO;Homicídio doloso;2015;maio;Masculino;40
RO;Homicídio doloso;2015;maio;Sexo NI;0
RO;Homicídio doloso;2015;junho;Feminino;3
RO;Homicídio doloso;2015;junho;Masculino;30
RO;Homicídio doloso;2015;junho;Sexo NI;1
RO;Homicídio doloso;2015;julho;Feminino;3
RO;Homicídio doloso;2015;julho;Masculino;36
RO;Homicídio doloso;2015;julho;Sexo NI;0
RO;Homicídio doloso;2015;agosto;Feminino;6
RO;Homicídio doloso;2015;agosto;Masculino;44
RO;Homicídio doloso;2015;agosto;Sexo NI;0
RO;Homicídio doloso;2015;setembro;Feminino;1
RO;Homicídio doloso;2015;setembro;Masculino;37
RO;Homicídio doloso;2015;setembro;Sexo NI;0
RO;Homicídio doloso;2015;outubro;Feminino;6
RO;Homicídio doloso;2015;outubro;Masculino;38
RO;Homicídio doloso;2015;outubro;Sexo NI;0
RO;Homicídio doloso;2015;novembro;Feminino;4
RO;Homicídio doloso;2015;novembro;Masculino;41
RO;Homicídio doloso;2015;novembro;Sexo NI;0
RO;Homicídio doloso;2015;dezembro;Feminino;7
RO;Homicídio doloso;2015;dezembro;Masculino;52
RO;Homicídio doloso;2015;dezembro;Sexo NI;0
RO;Lesão corporal seguida de morte;2015;janeiro;Feminino;0
RO;Lesão corporal seguida de morte;2015;janeiro;Masculino;0
RO;Lesão corporal seguida de morte;2015;janeiro;Sexo NI;0
RO;Lesão corporal seguida de morte;2015;fevereiro;Feminino;0
RO;Lesão corporal seguida de morte;2015;fevereiro;Masculino;0
RO;Lesão corporal seguida de morte;2015;fevereiro;Sexo NI;0
RO;Lesão corporal seguida de morte;2015;março;Feminino;0
RO;Lesão corporal seguida de morte;2015;março;Masculino;0
RO;Lesão corporal seguida de morte;2015;março;Sexo NI;0
RO;Lesão corporal seguida de morte;2015;abril;Feminino;0
RO;Lesão corporal seguida de morte;2015;abril;Masculino;1
RO;Lesão corporal seguida de morte;2015;abril;Sexo NI;0
RO;Lesão corporal seguida de morte;2015;maio;Feminino;0
