UF;Tipo Crime;Ano;Mês;Ocorrências
MG;Lesão corporal seguida de morte;2015;janeiro;7
MG;Roubo a instituição financeira;2015;janeiro;14
MG;Roubo de carga;2015;janeiro;44
MG;Roubo de veículo;2015;janeiro;923
MG;Roubo seguido de morte (latrocínio);2015;janeiro;7
MG;Tentativa de homicídio;2015;janeiro;528
MG;Estupro;2015;fevereiro;125
MG;Furto de veículo;2015;fevereiro;2064
MG;Homicídio doloso;2015;fevereiro;329
MG;Lesão corporal seguida de morte;2015;fevereiro;5
MG;Roubo a instituição financeira;2015;fevereiro;9
MG;Roubo de carga;2015;fevereiro;40
MG;Roubo de veículo;2015;fevereiro;773
MG;Roubo seguido de morte (latrocínio);2015;fevereiro;5
MG;Tentativa de homicídio;2015;fevereiro;405
MG;Estupro;2015;março;152
MG;Furto de veículo;2015;março;2304
MG;Homicídio doloso;2015;março;342
MG;Lesão corporal seguida de morte;2015;março;5
MG;Roubo a instituição financeira;2015;março;15
MG;Roubo de carga;2015;março;63
MG;Roubo de veículo;2015;março;959
MG;Roubo seguido de morte (latrocínio);2015;março;7
MG;Tentativa de homicídio;2015;março;485
MG;Estupro;2015;abril;121
MG;Furto de veículo;2015;abril;2170
MG;Homicídio doloso;2015;abril;326
MG;Lesão corporal seguida de morte;2015;abril;4
MG;Roubo a instituição financeira;2015;abril;9
MG;Roubo de carga;2015;abril;58
MG;Roubo de veículo;2015;abril;947
MG;Roubo seguido de morte (latrocínio);2015;abril;10
MG;Tentativa de homicídio;2015;abril;420
MG;Estupro;2015;maio;129
MG;Furto de veículo;2015;maio;2427
MG;Homicídio doloso;2015;maio;294
MG;Lesão corporal seguida de morte;2015;maio;2
MG;Roubo a instituição financeira;2015;maio;7
MG;Roubo de carga;2015;maio;53
MG;Roubo de veículo;2015;maio;904
MG;Roubo seguido de morte (latrocínio);2015;maio;5
MG;Tentativa de homicídio;2015;maio;402
MG;Estupro;2015;junho;120
MG;Furto de veículo;2015;junho;2336
MG;Homicídio doloso;2015;junho;294
MG;Lesão corporal seguida de morte;2015;junho;4
MG;Roubo a instituição financeira;2015;junho;7
MG;Roubo de carga;2015;junho;52
MG;Roubo de veículo;2015;junho;905
MG;Roubo seguido de morte (latrocínio);2015;junho;11
MG;Tentativa de homicídio;2015;junho;343
MG;Estupro;2015;julho;91
MG;Furto de veículo;2015;julho;2188
MG;Homicídio doloso;2015;julho;252
MG;Lesão corporal seguida de morte;2015;julho;4
MG;Roubo a instituição financeira;2015;julho;6
MG;Roubo de carga;2015;julho;69
MG;Roubo de veículo;2015;julho;1010
MG;Roubo seguido de morte (latrocínio);2015;julho;9
MG;Tentativa de homicídio;2015;julho;384
MG;Estupro;2015;agosto;111
MG;Furto de veículo;2015;agosto;2267
MG;Homicídio doloso;2015;agosto;352
MG;Lesão corporal seguida de morte;2015;agosto;4
MG;Roubo a instituição financeira;2015;agosto;7
MG;Roubo de carga;2015;agosto;46
MG;Roubo de veículo;2015;agosto;897
MG;Roubo seguido de morte (latrocínio);2015;agosto;13
MG;Tentativa de homicídio;2015;agosto;418
MG;Estupro;2015;setembro;102
MG;Furto de veículo;2015;setembro;2185
MG;Homicídio doloso;2015;setembro;322
MG;Lesão corporal seguida de morte;2015;setembro;8
MG;Roubo a instituição financeira;2015;setembro;9
MG;Roubo de carga;2015;setembro;70
MG;Roubo de veículo;2015;setembro;1082
MG;Roubo seguido de morte (latrocínio);2015;setembro;13
MG;Tentativa de homicídio;2015;setembro;440
MG;Estupro;2015;outubro;138
MG;Furto de veículo;2015;outubro;2327
MG;Homicídio doloso;2015;outubro;368
MG;Lesão corporal seguida de morte;2015;outubro;8
MG;Roubo a instituição financeira;2015;outubro;9
MG;Roubo de carga;2015;outubro;66
MG;Roubo de veículo;2015;outubro;1139
MG;Roubo seguido de morte (latrocínio);2015;outubro;15
MG;Tentativa de homicídio;2015;outubro;443
MG;Estupro;2015;novembro;116
MG;Furto de veículo;2015;novembro;2429
MG;Homicídio doloso;2015;novembro;393
MG;Lesão corporal seguida de morte;2015;novembro;9
MG;Roubo a instituição financeira;2015;novembro;8
MG;Roubo de carga;2015;novembro;56
MG;Roubo de veículo;2015;novembro;1126
MG;Roubo seguido de morte (latrocínio);2015;novembro;14
MG;Tentativa de homicídio;2015;novembro;436
MG;Estupro;2015;dezembro;130
MG;Furto de veículo;2015;dezembro;2540
MG;Homicídio doloso;2015;dezembro;376
MG;Lesão corporal seguida de morte;2015;dezembro;2
MG;Roubo a instituição financeira;2015;dezembro;12
MG;Roubo de carga;2015;dezembro;45
MG;Roubo de veículo;2015;dezembro;1036
MG;Roubo seguido de morte (latrocínio);2015;dezembro;10
MG;Tentativa de homicídio;2015;dezembro;466
PA;Estupro;2015;janeiro;175
PA;Furto de veículo;2015;janeiro;225
PA;Homicídio doloso;2015;janeiro;286
PA;Lesão corporal seguida de morte;2015;janeiro;5
PA;Roubo a instituição financeira;2015;janeiro;1
PA;Roubo de carga;2015;janeiro;9
PA;Roubo de veículo;2015;janeiro;440
PA;Roubo seguido de morte (latrocínio);2015;janeiro;15
PA;Tentativa de homicídio;2015;janeiro;146
PA;Estupro;2015;fevereiro;174
PA;Furto de veículo;2015;fevereiro;227
PA;Homicídio doloso;2015;fevereiro;229
PA;Lesão corporal seguida de morte;2015;fevereiro;3
PA;Roubo a instituição financeira;2015;fevereiro;5
PA;Roubo de carga;2015;fevereiro;4
PA;Roubo de veículo;2015;fevereiro;474
PA;Roubo seguido de morte (latrocínio);2015;fevereiro;13
PA;Tentativa de homicídio;2015;fevereiro;106
PA;Estupro;2015;março;201
PA;Furto de veículo;2015;março;239
PA;Homicídio doloso;2015;março;239
PA;Lesão corporal seguida de morte;2015;março;1
PA;Roubo a instituição financeira;2015;março;4
PA;Roubo de carga;2015;março;9
PA;Roubo de veículo;2015;março;472
PA;Roubo seguido de morte (latrocínio);2015;março;12
PA;Tentativa de homicídio;2015;março;128
PA;Estupro;2015;abril;226
PA;Furto de veículo;2015;abril;240
PA;Homicídio doloso;2015;abril;254
PA;Lesão corporal seguida de morte;2015;abril;3
PA;Roubo a instituição financeira;2015;abril;2
PA;Roubo de carga;2015;abril;6
PA;Roubo de veículo;2015;abril;457
PA;Roubo seguido de morte (latrocínio);2015;abril;13
PA;Tentativa de homicídio;2015;abril;140
PA;Estupro;2015;maio;225
PA;Furto de veículo;2015;maio;256
PA;Homicídio doloso;2015;maio;274
PA;Lesão corporal seguida de morte;2015;maio;2
PA;Roubo a instituição financeira;2015;maio;4
PA;Roubo de carga;2015;maio;8
PA;Roubo de veículo;2015;maio;501
PA;Roubo seguido de morte (latrocínio);2015;maio;15
PA;Tentativa de homicídio;2015;maio;137
PA;Estupro;2015;junho;226
PA;Furto de veículo;2015;junho;200
PA;Homicídio doloso;2015;junho;239
PA;Lesão corporal seguida de morte;2015;junho;0
PA;Roubo a instituição financeira;2015;junho;3
PA;Roubo de carga;2015;junho;11
PA;Roubo de veículo;2015;junho;463
PA;Roubo seguido de morte (latrocínio);2015;junho;15
PA;Tentativa de homicídio;2015;junho;137
PA;Estupro;2015;julho;240
PA;Furto de veículo;2015;julho;176
PA;Homicídio doloso;2015;julho;216
PA;Lesão corporal seguida de morte;2015;julho;1
PA;Roubo a instituição financeira;2015;julho;2
PA;Roubo de carga;2015;julho;12
PA;Roubo de veículo;2015;julho;417
PA;Roubo seguido de morte (latrocínio);2015;julho;13
PA;Tentativa de homicídio;2015;julho;106
PA;Estupro;2015;agosto;212
PA;Furto de veículo;2015;agosto;239
PA;Homicídio doloso;2015;agosto;254
PA;Lesão corporal seguida de morte;2015;agosto;3
PA;Roubo a instituição financeira;2015;agosto;2
PA;Roubo de carga;2015;agosto;11
PA;Roubo de veículo;2015;agosto;415
PA;Roubo seguido de morte (latrocínio);2015;agosto;16
PA;Tentativa de homicídio;2015;agosto;123
PA;Estupro;2015;setembro;245
PA;Furto de veículo;2015;setembro;234
PA;Homicídio doloso;2015;setembro;281
PA;Lesão corporal seguida de morte;2015;setembro;0
PA;Roubo a instituição financeira;2015;setembro;2
PA;Roubo de carga;2015;setembro;7
PA;Roubo de veículo;2015;setembro;508
PA;Roubo seguido de morte (latrocínio);2015;setembro;24
PA;Tentativa de homicídio;2015;setembro;148
PA;Estupro;2015;outubro;243
PA;Furto de veículo;2015;outubro;249
PA;Homicídio doloso;2015;outubro;301
PA;Lesão corporal seguida de morte;2015;outubro;0
PA;Roubo a instituição financeira;2015;outubro;5
PA;Roubo de carga;2015;outubro;8
PA;Roubo de veículo;2015;outubro;536
PA;Roubo seguido de morte (latrocínio);2015;outubro;17
PA;Tentativa de homicídio;2015;outubro;134
PA;Estupro;2015;novembro;218
PA;Furto de veículo;2015;novembro;277
PA;Homicídio doloso;2015;novembro;335
PA;Lesão corporal seguida de morte;2015;novembro;1
PA;Roubo a instituição financeira;2015;novembro;6
PA;Roubo de carga;2015;novembro;14
PA;Roubo de veículo;2015;novembro;511
PA;Roubo seguido de morte (latrocínio);2015;novembro;20
PA;Tentativa de homicídio;2015;novembro;123
PA;Estupro;2015;dezembro;193
PA;Furto de veículo;2015;dezembro;264
PA;Homicídio doloso;2015;dezembro;330
PA;Lesão corporal seguida de morte;2015;dezembro;4
PA;Roubo a instituição financeira;2015;dezembro;1
PA;Roubo de carga;2015;dezembro;12
PA;Roubo de veículo;2015;dezembro;551
PA;Roubo seguido de morte (latrocínio);2015;dezembro;14
PA;Tentativa de homicídio;2015;dezembro;112
PB;Estupro;2015;janeiro;26
PB;Furto de veículo;2015;janeiro;92
PB;Homicídio doloso;2015;janeiro;128
PB;Lesão corporal seguida de morte;2015;janeiro;0
PB;Roubo a instituição financeira;2015;janeiro;6
PB;Roubo de carga;2015;janeiro;0
PB;Roubo de veículo;2015;janeiro;113
PB;Roubo seguido de morte (latrocínio);2015;janeiro;7
PB;Tentativa de homicídio;2015;janeiro;19
PB;Estupro;2015;fevereiro;24
PB;Furto de veículo;2015;fevereiro;110
PB;Homicídio doloso;2015;fevereiro;129
PB;Lesão corporal seguida de morte;2015;fevereiro;0
PB;Roubo a instituição financeira;2015;fevereiro;0
PB;Roubo de carga;2015;fevereiro;1
PB;Roubo de veículo;2015;fevereiro;75
PB;Roubo seguido de morte (latrocínio);2015;fevereiro;3
PB;Tentativa de homicídio;2015;fevereiro;26
PB;Estupro;2015;março;25
PB;Furto de veículo;2015;março;120
PB;Homicídio doloso;2015;março;107
PB;Lesão corporal seguida de morte;2015;março;0
PB;Roubo a instituição financeira;2015;março;5
PB;Roubo de carga;2015;março;2
PB;Roubo de veículo;2015;março;144
PB;Roubo seguido de morte (latrocínio);2015;março;5
PB;Tentativa de homicídio;2015;março;34
PB;Estupro;2015;abril;28
PB;Furto de veículo;2015;abril;121
PB;Homicídio doloso;2015;abril;119
PB;Lesão corporal seguida de morte;2015;abril;1
PB;Roubo a instituição financeira;2015;abril;2
PB;Roubo de carga;2015;abril;0
PB;Roubo de veículo;2015;abril;102
PB;Roubo seguido de morte (latrocínio);2015;abril;2
PB;Tentativa de homicídio;2015;abril;29
PB;Estupro;2015;maio;27
PB;Furto de veículo;2015;maio;155
PB;Homicídio doloso;2015;maio;101
PB;Lesão corporal seguida de morte;2015;maio;0
PB;Roubo a instituição financeira;2015;maio;4
PB;Roubo de carga;2015;maio;0
PB;Roubo de veículo;2015;maio;100
PB;Roubo seguido de morte (latrocínio);2015;maio;4
PB;Tentativa de homicídio;2015;maio;25
PB;Estupro;2015;junho;21
PB;Furto de veículo;2015;junho;89
PB;Homicídio doloso;2015;junho;103
PB;Lesão corporal seguida de morte;2015;junho;0
PB;Roubo a instituição financeira;2015;junho;5
PB;Roubo de carga;2015;junho;0
PB;Roubo de veículo;2015;junho;46
PB;Roubo seguido de morte (latrocínio);2015;junho;4
PB;Tentativa de homicídio;2015;junho;51
PB;Estupro;2015;julho;18
PB;Furto de veículo;2015;julho;182
PB;Homicídio doloso;2015;julho;93
PB;Lesão corporal seguida de morte;2015;julho;1
PB;Roubo a instituição financeira;2015;julho;0
PB;Roubo de carga;2015;julho;0
PB;Roubo de veículo;2015;julho;118
PB;Roubo seguido de morte (latrocínio);2015;julho;5
PB;Tentativa de homicídio;2015;julho;16
PB;Estupro;2015;agosto;22
PB;Furto de veículo;2015;agosto;216
PB;Homicídio doloso;2015;agosto;111
PB;Lesão corporal seguida de morte;2015;agosto;1
PB;Roubo a instituição financeira;2015;agosto;2
PB;Roubo de carga;2015;agosto;0
PB;Roubo de veículo;2015;agosto;139
PB;Roubo seguido de morte (latrocínio);2015;agosto;2
PB;Tentativa de homicídio;2015;agosto;17
PB;Estupro;2015;setembro;23
PB;Furto de veículo;2015;setembro;204
PB;Homicídio doloso;2015;setembro;124
PB;Lesão corporal seguida de morte;2015;setembro;0
PB;Roubo a instituição financeira;2015;setembro;4
PB;Roubo de carga;2015;setembro;0
PB;Roubo de veículo;2015;setembro;119
PB;Roubo seguido de morte (latrocínio);2015;setembro;5
PB;Tentativa de homicídio;2015;setembro;22
PB;Estupro;2015;outubro;25
PB;Furto de veículo;2015;outubro;206
PB;Homicídio doloso;2015;outubro;120
PB;Lesão corporal seguida de morte;2015;outubro;0
PB;Roubo a instituição financeira;2015;outubro;3
PB;Roubo de carga;2015;outubro;0
PB;Roubo de veículo;2015;outubro;111
PB;Roubo seguido de morte (latrocínio);2015;outubro;3
PB;Tentativa de homicídio;2015;outubro;16
PB;Estupro;2015;novembro;26
PB;Furto de veículo;2015;novembro;163
PB;Homicídio doloso;2015;novembro;133
PB;Lesão corporal seguida de morte;2015;novembro;4
PB;Roubo a instituição financeira;2015;novembro;2
PB;Roubo de carga;2015;novembro;0
PB;Roubo de veículo;2015;novembro;131
PB;Roubo seguido de morte (latrocínio);2015;novembro;6
PB;Tentativa de homicídio;2015;novembro;22
PB;Estupro;2015;dezembro;25
PB;Furto de veículo;2015;dezembro;183
PB;Homicídio doloso;2015;dezembro;110
PB;Lesão corporal seguida de morte;2015;dezembro;0
PB;Roubo a instituição financeira;2015;dezembro;2
PB;Roubo de carga;2015;dezembro;0
PB;Roubo de veículo;2015;dezembro;115
PB;Roubo seguido de morte (latrocínio);2015;dezembro;0
PB;Tentativa de homicídio;2015;dezembro;23
PR;Estupro;2015;janeiro;384
PR;Furto de veículo;2015;janeiro;1307
PR;Homicídio doloso;2015;janeiro;133
PR;Lesão corporal seguida de morte;2015;janeiro;2
PR;Roubo de carga;2015;janeiro;45
PR;Roubo de veículo;2015;janeiro;723
PR;Roubo seguido de morte (latrocínio);2015;janeiro;5
PR;Tentativa de homicídio;2015;janeiro;67
PR;Estupro;2015;fevereiro;324
PR;Furto de veículo;2015;fevereiro;1277
PR;Homicídio doloso;2015;fevereiro;113
PR;Lesão corporal seguida de morte;2015;fevereiro;1
PR;Roubo de carga;2015;fevereiro;41
PR;Roubo de veículo;2015;fevereiro;731
PR;Roubo seguido de morte (latrocínio);2015;fevereiro;2
PR;Tentativa de homicídio;2015;fevereiro;59
PR;Estupro;2015;março;404
PR;Furto de veículo;2015;março;1346
PR;Homicídio doloso;2015;março;108
PR;Lesão corporal seguida de morte;2015;março;4
PR;Roubo de carga;2015;março;54
PR;Roubo de veículo;2015;março;809
PR;Roubo seguido de morte (latrocínio);2015;março;2
PR;Tentativa de homicídio;2015;março;77
PR;Estupro;2015;abril;347
PR;Furto de veículo;2015;abril;1323
PR;Homicídio doloso;2015;abril;100
PR;Lesão corporal seguida de morte;2015;abril;2
PR;Roubo de carga;2015;abril;46
PR;Roubo de veículo;2015;abril;739
PR;Roubo seguido de morte (latrocínio);2015;abril;5
PR;Tentativa de homicídio;2015;abril;68
PR;Estupro;2015;maio;307
PR;Furto de veículo;2015;maio;1445
PR;Homicídio doloso;2015;maio;86
PR;Lesão corporal seguida de morte;2015;maio;6
PR;Roubo de carga;2015;maio;64
PR;Roubo de veículo;2015;maio;697
PR;Roubo seguido de morte (latrocínio);2015;maio;4
PR;Tentativa de homicídio;2015;maio;67
PR;Estupro;2015;junho;347
PR;Furto de veículo;2015;junho;1443
PR;Homicídio doloso;2015;junho;69
PR;Lesão corporal seguida de morte;2015;junho;7
PR;Roubo de carga;2015;junho;61
PR;Roubo de veículo;2015;junho;616
PR;Roubo seguido de morte (latrocínio);2015;junho;4
PR;Tentativa de homicídio;2015;junho;54
PR;Estupro;2015;julho;335
PR;Furto de veículo;2015;julho;1329
PR;Homicídio doloso;2015;julho;94
PR;Lesão corporal seguida de morte;2015;julho;0
PR;Roubo de carga;2015;julho;72
PR;Roubo de veículo;2015;julho;655
PR;Roubo seguido de morte (latrocínio);2015;julho;1
PR;Tentativa de homicídio;2015;julho;57
PR;Estupro;2015;agosto;405
PR;Furto de veículo;2015;agosto;1449
PR;Homicídio doloso;2015;agosto;113
PR;Lesão corporal seguida de morte;2015;agosto;4
PR;Roubo de carga;2015;agosto;67
PR;Roubo de veículo;2015;agosto;757
PR;Roubo seguido de morte (latrocínio);2015;agosto;9
PR;Tentativa de homicídio;2015;agosto;74
PR;Estupro;2015;setembro;350
PR;Furto de veículo;2015;setembro;1462
PR;Homicídio doloso;2015;setembro;101
PR;Lesão corporal seguida de morte;2015;setembro;3
PR;Roubo de carga;2015;setembro;67
PR;Roubo de veículo;2015;setembro;886
PR;Roubo seguido de morte (latrocínio);2015;setembro;4
PR;Tentativa de homicídio;2015;setembro;71
PR;Estupro;2015;outubro;385
PR;Furto de veículo;2015;outubro;1608
PR;Homicídio doloso;2015;outubro;119
PR;Lesão corporal seguida de morte;2015;outubro;5
PR;Roubo de carga;2015;outubro;64
PR;Roubo de veículo;2015;outubro;976
PR;Roubo seguido de morte (latrocínio);2015;outubro;8
PR;Tentativa de homicídio;2015;outubro;72
PR;Estupro;2015;novembro;364
PR;Furto de veículo;2015;novembro;1578
PR;Homicídio doloso;2015;novembro;104
PR;Lesão corporal seguida de morte;2015;novembro;4
PR;Roubo de carga;2015;novembro;68
PR;Roubo de veículo;2015;novembro;889
PR;Roubo seguido de morte (latrocínio);2015;novembro;4
PR;Tentativa de homicídio;2015;novembro;61
PR;Estupro;2015;dezembro;402
PR;Furto de veículo;2015;dezembro;1505
PR;Homicídio doloso;2015;dezembro;113
PR;Lesão corporal seguida de morte;2015;dezembro;9
PR;Roubo de carga;2015;dezembro;58
PR;Roubo de veículo;2015;dezembro;763
PR;Roubo seguido de morte (latrocínio);2015;dezembro;7
PR;Tentativa de homicídio;2015;dezembro;71
PE;Estupro;2015;janeiro;197
PE;Furto de veículo;2015;janeiro;381
PE;Homicídio doloso;2015;janeiro;305
PE;Lesão corporal seguida de morte;2015;janeiro;1
PE;Roubo a instituição financeira;2015;janeiro;5
PE;Roubo de carga;2015;janeiro;20
PE;Roubo de veículo;2015;janeiro;702
PE;Roubo seguido de morte (latrocínio);2015;janeiro;5
PE;Tentativa de homicídio;2015;janeiro;274
PE;Estupro;2015;fevereiro;179
PE;Furto de veículo;2015;fevereiro;454
PE;Homicídio doloso;2015;fevereiro;297
PE;Lesão corporal seguida de morte;2015;fevereiro;2
PE;Roubo a instituição financeira;2015;fevereiro;8
PE;Roubo de carga;2015;fevereiro;18
PE;Roubo de veículo;2015;fevereiro;600
PE;Roubo seguido de morte (latrocínio);2015;fevereiro;10
PE;Tentativa de homicídio;2015;fevereiro;263
PE;Estupro;2015;março;197
PE;Furto de veículo;2015;março;283
PE;Homicídio doloso;2015;março;322
PE;Lesão corporal seguida de morte;2015;março;1
PE;Roubo a instituição financeira;2015;março;9
PE;Roubo de carga;2015;março;31
PE;Roubo de veículo;2015;março;717
PE;Roubo seguido de morte (latrocínio);2015;março;4
PE;Tentativa de homicídio;2015;março;269
PE;Estupro;2015;abril;193
PE;Furto de veículo;2015;abril;288
PE;Homicídio doloso;2015;abril;300
PE;Lesão corporal seguida de morte;2015;abril;1
PE;Roubo a instituição financeira;2015;abril;8
PE;Roubo de carga;2015;abril;21
PE;Roubo de veículo;2015;abril;757
PE;Roubo seguido de morte (latrocínio);2015;abril;9
PE;Tentativa de homicídio;2015;abril;292
PE;Estupro;2015;maio;181
PE;Furto de veículo;2015;maio;1
PE;Homicídio doloso;2015;maio;285
PE;Lesão corporal seguida de morte;2015;maio;4
PE;Roubo a instituição financeira;2015;maio;2
PE;Roubo de carga;2015;maio;18
PE;Roubo de veículo;2015;maio;805
PE;Roubo seguido de morte (latrocínio);2015;maio;14
PE;Tentativa de homicídio;2015;maio;261
PE;Estupro;2015;junho;177
PE;Furto de veículo;2015;junho;2
PE;Homicídio doloso;2015;junho;251
